id	artist	mbid
2925	Cat Stevens	5adb8b74-54b8-4700-836e-550b6a2a2f71
2926	Barenaked Ladies	86e736b4-93e2-40ff-9e1c-fb7c63fef5f6
2927	Annie Lennox	3e30aebd-0557-4cfd-8fb9-3945afa5d72b
2928	Parallels	9d69d670-2907-499d-99af-853bcd874a59
2930	Art of Noise	be899560-1570-402e-9f95-3182898a8b70
2931	Beth Gibbons & Rustin Man	5adcb9d9-5ea2-428d-af46-ef626966e106
2932	The Kinks	f53888c9-8bdc-4cc3-b2ab-ddab6bc5afb7
2933	Yes	c1d4f2ba-cf39-460c-9528-6b827d3417a1
2935	The Handsome Family	195ddaa1-f1e4-4960-a107-58d26cb058a2
2936	WINGS	f64a18dd-af21-4efe-bf78-3a6a8c829702
2937	Bright Eyes	78f797e3-4913-4026-aad0-1cd858bd735b
2938	Blind Faith	53fa91ca-a2b9-463d-b78e-daca9894082a
2939	Beth Hart & Joe Bonamassa	3fe817fc-966e-4ece-b00a-76be43e7e73c
2940	The Decemberists	97b1142f-c71e-4971-8736-4a8ceaf6b4c3
2941	Townes Van Zandt	d67d1a21-6e45-4dd6-aef0-0191ba3796e0
2942	Nico	fa690c23-512b-4cad-aa32-c318f4228947
2943	Elton John	b83bc61f-8451-4a5d-8b8e-7e9ed295e822
2944	Jeff Lynne	372304d0-5e6a-4030-bc2b-09bdb0ee8abb
2945	America	34cf95c7-4be9-4efd-a48a-c2ea4a0bb114
2946	Jack Jones	fb25dbd7-82b7-4601-b153-3bbaec522bbb
2947	Tom Jones	79d26f81-e2ff-4708-b5db-459c280c9eec
2948	Harold Melvin & The Blue Notes	4ef24a03-45e8-40b3-b780-955bec848555
2949	Donna Summer	b60527cc-54f3-4bbe-a01b-dcf34c95ae14
2950	Bee Gees	bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810
2952	Duke Ellington	eb34b261-d9da-4ab4-abd3-34e7690d80ef
2953	The J. Geils Band	43b9b30b-f719-464a-8bf3-07c294c257b2
2954	Paul McCartney	ba550d0e-adac-4864-b88b-407cab5e76af
2955	Nick Cave	4aae17a7-9f0c-487b-b60e-f8eafb410b1d
2956	Civil Twilight	36ecdd8b-ed83-4ccf-a930-52cf582d3c9d
2959	Al Stewart	dc8eb6cf-1d79-40fd-945f-83833614a0b8
2960	Christopher Cross	883e4ba4-8ccc-47ed-81df-df51e41792a9
2961	Christophe Beck	0df890e1-f4f2-4b21-a413-cd8af1af32d8
2963	Idina Menzel	929ca8c3-5df3-4fe9-bc59-f8d603780bce
2966	Donald Fagen	70047e57-0153-4117-b0fc-a1d2e322e5ef
2967	Blackmore's Night	aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
2968	Billy Joel	64b94289-9474-4d43-8c93-918ccc1920d1
2969	The Firm	c08ced1f-d248-4368-90e5-bf579b3bf5de
2970	Swollen Members	7ff86f63-f50b-45ca-8eb6-c391926e022d
2972	Status Quo	96fa50c4-af9d-419c-9593-bdda8687e14c
2974	Peter Gabriel	8e66ea2b-b57b-47d9-8df0-df4630aeb8e5
2975	Meat Loaf	b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1
2976	Live	cba77ba2-862d-4cee-a8f6-d3f9daf7211c
2977	Joe Jackson	e6fe63ef-5fb8-4f83-a59d-fc13d85d5454
2978	Golden Earring	75336c3d-2833-46cb-8037-b835cd7d646d
2979	CeeLo Green	2c69465c-0f76-45ce-90a2-1ed0fdacc997
2980	ZZ Top	a81259a0-a2f5-464b-866e-71220f2739f1
2981	Buckcherry	822e92ef-72ea-42e0-9af1-b987816b487a
2983	Elvis Costello	8a338e06-d182-46f2-bd16-30a09bc840ba
2984	Todd Rundgren	1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d
2985	Chris de Burgh	0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5
2986	deadmau5	4a00ec9d-c635-463a-8cd4-eb61725f0c60
2987	Brett Dennen	9960700d-2017-40bd-b2d4-1d365d668c81
2988	Beyoncé	859d0860-d480-4efd-970c-c05d5f1776b8
2989	Styx	835a6d9c-fea0-4a71-ae52-9c4da946433a
2990	Mark Knopfler	e49f69da-17d5-4c5c-bac0-dadcb0e588f5
2991	Jeff Buckley	e6e879c0-3d56-4f12-b3c5-3ce459661a8e
2992	Erasure	43b58c98-3779-4b04-9a23-1c95cca3a145
2993	Lorde	8e494408-8620-4c6a-82c2-c2ca4a1e4f12
2994	Kimbra	fad2875e-ba81-4637-b859-4684622dcb1c
2996	Vince Guaraldi Trio	744b52c8-509b-4451-abfd-a17d18d4bd1d
2997	Bill Withers	fd1a2d9d-9bb6-44de-83a3-41560658aba9
2998	Blind Melon	38c5cdab-5d6d-43d1-85b0-dac41bde186e
2999	The Alan Parsons Project	f98711e5-06f7-43ed-8239-da0f61a9c460
3000	Sinéad O'Connor	c78a77fa-507c-4c07-947a-0355029453bd
3001	Youssou N'Dour	af081ea2-7a2c-4fbd-8200-92d62056b5f5
3002	Queen + Paul Rodgers	9dcffd99-eca6-4a09-8dbd-c6c4ed2f20fd
3003	Thomas Dolby	5a8cc407-7efb-4e94-9637-d5896395e754
3004	The Postal Service	299278d3-25dd-4f30-bae4-5b571c28034d
3005	Vic Chesnutt	b07cdbbe-421e-418a-bbb7-ce0d8d53bfa8
3006	Al Jarreau	3e54ba8b-f4cc-4192-9813-890d570e2b7a
3007	Joni Mitchell	a6de8ef9-b1a1-4756-97aa-481bbb8a4069
3008	Lou Reed	9d1ebcfe-4c15-4d18-95d3-d919898638a1
3010	John Lennon	4d5447d7-c61c-4120-ba1b-d7f471d385b9
3012	Sheryl Crow	80ccfede-c258-4575-a7ad-c982e9932e0f
3013	Jay-Z	f82bcf78-5b69-4622-a5ef-73800768d9ac
3014	Lazerhawk	b9e46d1a-9068-4615-9200-90b3d5eae68b
3017	Deafheaven	f4ccf6c5-ad41-4f8f-bb9e-6e2c6ad23302
3018	Les Savy Fav	c507bf8f-2ac0-47e5-b7c6-4afd61a977e2
3019	Tom Waits	c3aeb863-7b26-4388-94e8-5a240f2be21b
3021	A Flock of Seagulls	aaa436da-b331-4e58-a0fd-3d64d090c120
3023	The Sundays	9df32318-47d5-4df7-bc68-3ed9e15eb0f6
3024	Scars on Broadway	66f0dcaa-1680-4ef3-9b63-8b2ac24d0b58
3026	Crystal Castles	b1570544-93ab-4b2b-8398-131735394202
3027	Tricky	5bf64d94-efd9-4334-96fd-e6197b0b02b8
3028	Mercury Rev	7b1cf87e-c54f-4abc-893d-90245a31900d
3029	The Cooper Temple Clause	6af63208-4a2b-494f-a560-622a0c10d647
3031	Vampire Weekend	af37c51c-0790-4a29-b995-456f98a6b8c9
3034	Richard Thompson	ecfeacaf-0399-470f-8207-d1c646569fd0
3035	Roger Hodgson	210bf857-3387-4a7e-9301-7eb9c66800d6
3037	Kansas	69689acf-d9cd-4d20-a972-47db4ed51b1a
3038	Casiotone for the Painfully Alone	73d882c7-1146-4012-a61b-a3b2c11fce2f
3039	The Delgados	d629843e-d2b9-4665-a203-19f9c7f811ef
3042	Earth	e7220fad-efdc-46af-a95b-338b46a901c9
3043	Sally Shapiro	076b616f-399d-41d6-881e-fcb47505912b
3044	Infected Mushroom	eab76c9f-ff91-4431-b6dd-3b976c598020
3045	Talk Talk	a74f43e4-50c4-4b19-a2ce-c05ce9bccb03
3046	Bob Seger	aeea3060-05ba-4dda-8c92-3dc899e24ce8
3048	Titus Andronicus	d38c47f6-d9bb-4a77-aaea-df53a6616a68
3050	Jan Hammer	49afd610-0265-4ab1-9e13-f0cc98e33e1d
3052	Aereogramme	765e3c07-026f-46ad-9cbc-e06b6a2383f7
3054	Alina Devecerski	8c9b91fd-42d0-46cb-bbf3-3c5b881e3a74
3055	Patti Smith	d135874d-9cae-4fef-97e3-36acbd9f5a26
3057	Atlas Sound	1a02453e-5f86-4220-abd6-1d889d2fa517
3059	Sufjan Stevens	01d3c51b-9b98-418a-8d8e-37f6fab59d8c
3060	Futurecop!	24f7a6d4-c9bf-4f1e-ba90-0f36cb51964c
3067	Sage Francis	c8fc1732-d191-4a29-a33a-410f98eff13b
3069	Bone Thugs-N-Harmony	2fa45bbb-0efb-4950-9d40-94bf23cbfec1
3070	Joe Walsh	c6f5969f-1f65-465c-8603-ec2d1e31e39d
3072	Brian Wilson	634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa
3074	The Eagles	f46bd570-5768-462e-b84c-c7c993bbf47e
3075	A Place to Bury Strangers	99fe4613-84ec-4f48-bb4f-f036880ed2ac
3076	...And You Will Know Us by the Trail of Dead	9c1ff574-2ae4-4fea-881f-83293d0d5881
3078	Manu Chao	7570a0dd-5a67-401b-b19a-261eee01a284
3079	The Kills	2c629b8c-d751-4131-b785-5690bb5e0fd7
3080	Jóhann Jóhannsson	578c1e77-4756-44dd-86a9-b1e71a5b635e
3081	Wojciech Kilar	c8c021ad-6397-4990-b3b7-23d027c5931a
3082	Sahara Hotnights	5984e4ec-8a8e-4762-a5fb-e7d53436e0bd
3083	High on Fire	720249d5-62c5-4679-8ead-dcda3329d6e7
3085	Gotye	6f6fd596-76e0-4b82-aa37-f558ac2d337b
3086	Kill Hannah	de030dcd-36e3-425e-9201-0d5be10769f1
3087	The Ting Tings	e618770f-e994-41c3-856f-1eedf56b6d74
3088	Karen O and the Kids	14d44067-99c2-4f77-b58b-138f0b6911fa
3089	TV on the Radio	eb872766-98f6-453d-883f-2ae908a18315
3090	Wolves in the Throne Room	e9452446-7702-4853-96ce-5dfe6748d3fb
3091	Dido	d1353a0c-26fb-4318-a116-defde9c7c9ad
3094	Esoteric	2fb3d95a-3a38-47bf-bb9a-0592e28a75d8
3095	Feist	f463a056-ae06-445b-bab2-449b11482bf2
3096	LMFAO	ed5d9086-e8cd-473a-b96c-d81ad6c98f0d
3097	Familjen	d7e76e28-9f1b-4f05-a80d-f9e765746c52
3098	Tangerine Dream	23d8426c-18c7-46e6-a51d-7395bd43c641
3100	Split Enz	2bbdc83c-3d4d-44f4-8e26-6bc748d358dd
3101	Melissa Horn	5457b7a9-820b-442b-be82-b171284f41c2
3103	King Crimson	b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3
3105	Bad Company	eba5d39f-8cb7-4d54-871d-297e5d7f1aad
3106	Autechre	410c9baf-5469-44f6-9852-826524b80c61
3107	2 Brothers on the 4th Floor	b7639749-d40b-44a5-b04a-cb15599a5956
3108	Ugly Kid Joe	91f32a6b-fc11-45b6-a243-4dd90eaee781
3110	Johnny Foreigner	42170037-440a-42f8-b5e3-af096e3784d0
3112	Tortoise	e0953daa-860f-4dc8-9f1a-b12587cdaf17
3113	The Mars Volta	20883363-1ea4-4d72-ad72-c0e767038f3e
3116	The Undertones	d188e4cd-d187-4df2-8516-6ff8dfd3735c
3117	Slint	2869c510-2679-4a3f-bf15-e5e8b49f2f28
3118	Brandon Flowers	5b9dc76b-8574-4cb5-9496-ab1bc0d35c29
3119	Neu!	adec1fc3-83c1-48f7-9e49-8347ac6d40b0
3120	Black Flag	9941a936-196a-4a62-ae53-a69cbc33f20e
3121	Karen O	14d44067-99c2-4f77-b58b-138f0b6911fa
3122	The Crystal Method	aaf09f31-bb5c-43e5-9f54-bb6554c33a71
3123	Sak Noel	60041bf3-412a-40ab-847a-78c7b1db3823
3124	Anna Järvinen	c32af8cf-dc55-4ba7-8b92-8516127a7282
3126	Refused	42884e27-dfb8-453d-990f-2ffd90bc2d1a
3127	Silver Jews	1bc2d696-c0e2-480d-87ed-17b2a82d7983
3128	The Temper Trap	bb6eaced-69dd-4636-829f-9f987acc4fc3
3129	Calvin Harris	8dd98bdc-80ec-4e93-8509-2f46bafc09a7
3130	Kate Nash	49018fd2-95ef-4f7e-92bb-813159909314
3131	2Pac	382f1005-e9ab-4684-afd4-0bdae4ee37f2
3132	April Wine	78761837-4b00-4935-b7be-601697900e66
3135	Lipps, Inc.	9f47e427-c31c-49fe-90d6-92ab6029d405
3136	Morrissey	013fa897-86db-41d3-8e9f-386c8a34f4e6
3137	Regina Spektor	fbb375f9-48bb-4635-824e-4120273b3ba7
3138	Marina & the Diamonds	7f3d82ee-3817-4367-9eec-f33a312247a1
3139	Solar Fields	a8b39181-6939-451e-9641-2db231b73706
3141	Trans-Siberian Orchestra	d2b83114-af3e-4397-b570-10d81f1dd650
3142	Bill Conti	631e2d6a-16ac-4c49-89ac-987dc81e60e9
3143	!!!	f26c72d3-e52c-467b-b651-679c73d8e1a7
3144	Scandinavian Music Group	657fb3a1-7f4c-49c4-9f20-3a33b96e763e
3146	Simian Mobile Disco	69ec6867-bda0-404b-bac4-338df8d73723
3147	Death From Above 1979	92dc699f-fcbc-4278-afbe-40b5ad060a55
3148	Weather Report	0f9997bd-e079-429e-8ccd-9378c9b0c746
3149	Phil Collins	401c3991-b76b-499d-8082-9f2df958ef78
3151	fun.	136c4166-85b3-4994-aa04-59857c434199
3153	The Chemical Brothers	1946a82a-f927-40c2-8235-38d64f50d043
3155	Arrested Development	d8b15d32-609e-44a6-bff1-65c4df53a9f1
3156	Youth Lagoon	4a18722d-5a98-41c8-9e86-814afbffc704
3186	Roger Daltrey	3896a59d-3058-4797-94b7-864bc58ccd98
3190	Pretty Ricky	b79247ee-9870-4a26-8cbc-88d13044d7f6
3192	Little Willie John	d59ce86d-2cc3-49be-be12-3eb4dde6e1ed
3193	Smoke DZA	547dcb59-ea49-40e8-89cb-6722741e65f9
3198	Chief Keef	9118f524-be76-4eaf-875c-ccf15e2a2ad6
3199	A$AP Rocky	25b7b584-d952-4662-a8b9-dd8cdfbfeb64
3200	Danny Brown	960afc67-9c21-46dd-9c7f-ff2b509e3150
3201	Meek Mill	31bcadcc-e1da-4cad-bec8-2f4f1d41b095
3241	Washed Out	74a30f2a-dae6-4e99-8a75-cb0f93b31aa6
3253	P!nk	f4d5cc07-3bc9-4836-9b15-88a08359bc63
3254	St. Vincent	5334edc0-5faf-4ca5-b1df-000de3e1f752
3255	Lyle Lovett	7241e3ed-5ad4-4849-94df-6858ea833472
3258	House of Pain	c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95
3263	Kendrick Lamar	381086ea-f511-4aba-bdf9-71c753dc5077
3265	ScHoolboy Q	bce6d667-cde8-485e-b078-c0a05adea36d
3266	Curren$y	4ce1c576-305a-4b82-82fa-5e5359056219
3267	Freddie Gibbs	21645c31-fe1c-45a4-955c-3e172b12c3f9
3268	Jethro Tull	ece57992-dc2e-4f67-a269-fa43626c1a3d
3269	Tyga	ce09ea31-3d4a-4487-a797-e315175457a0
3270	The Clovers	ebdcc0b3-1177-48e1-9b5f-21d9b51feb61
3273	The Penguins	b64b1d21-b722-442e-a984-789e1050f95a
3276	The Flamingos	467c7eeb-3741-48b4-9bfb-7d6d0b2b0f83
3278	Big Joe Turner	b123ba15-c4a5-4281-8117-2e57f8f02496
3281	Frankie Avalon	a21c1636-c622-48b7-bf6a-d9032645aa55
3283	The Dells	f6794ca6-cbd2-4e3d-a860-85a5ce8c6dbe
3284	Little Anthony & the Imperials	bcb77c0a-0faa-4f10-bfd5-fd8583f4bfba
3289	The Diamonds	ded75e69-b485-426c-96b9-79d1fff7d6bf
3290	Lloyd Price	d047ee24-6fac-401a-8769-34edbda52113
3292	Rick Nelson	bad7ea95-9be8-4852-ab8c-eb39fa83798e
3297	DJ Drama	de23d637-20df-4b15-ae63-263dd5a34f10
3298	Big K.R.I.T.	7e966957-9b0b-4e19-b8a0-4206535d8052
3300	Lee "Scratch" Perry	af75ebe4-3ab1-423d-a499-2a6f9d011ce2
3301	Junior Murvin	8411d1f6-0f7a-4e9b-9745-a474780cd5b7
3304	Bonaparte	ebeb557a-1360-4e75-9dc5-3739ef2d6a5f
3306	Young Jeezy	dcad99e7-3c3e-4c78-bf8a-68203e17da48
3307	Lloyd	e9296a90-9c59-4657-9165-1f1b5319de00
3308	Fabolous	d2299099-e617-46dd-b013-ba0b4c72bc63
3309	Wale	e34e41f2-f480-45d3-8190-a3ce5ab34fab
3310	YG	6b1cf581-17a9-42c3-927b-d1e2797b1695
3311	Frank Ocean	e520459c-dff4-491d-a6e4-c97be35e0044
3312	Chris Brown	c234fa42-e6a6-443e-937e-2f4b073538a3
3313	Ace Hood	986ee464-cf8a-4e59-a71f-74756102067f
3314	Travis Porter	53423220-42b5-4082-a374-417ce6f8a919
3315	Big Sean	942a9807-9c1a-4a0e-a285-1fde2c5be9d1
3316	Wiz Khalifa	f5dfa020-ad69-41cd-b3d4-fd7af0414e94
3317	Young Money	3ba45541-87be-4631-896b-d148b7f70f00
3318	Lil' Wayne	
3319	Trey Songz	4d7304f6-7fe3-4959-9d98-01a5af84afe6
3321	Bow Wow	6fd44ae7-097d-4979-94ba-5dfc40d9f7ad
3323	French Montana	45dc5f07-6609-4760-a933-8c9e0f858d05
3324	Waka Flocka Flame	59eda569-b380-4958-b98c-051d1667b3e1
3327	Drake	b49b81cc-d5b7-4bdd-aadb-385df8de69a6
3333	Shantel	fc79b760-fc4a-4efa-b0e5-f0387d7cd25f
3334	Seeed	49c43c49-328d-4b14-8a1d-be99cafaec14
3335	Mother Mother	69681b02-05b8-4685-80cb-e98983b7a96f
3336	Cro	b2ea6506-645e-4935-8d82-84c3a95fe7f0
3337	Bomba Estéreo	aea8576d-7ad5-4430-bf2e-63725d80f05c
3344	The Fixx	0d32d0c9-69aa-407c-93e3-92b72e471d37
3345	Boz Scaggs	18a33653-bbaf-4aa7-884c-73f02a7a4515
3346	Yello	c616aef1-e21f-46f8-864f-b7bad96f41b2
3349	Gossip	88bbc272-5ce9-4f17-ab72-9dc7fd6ba86b
3356	Amanda Palmer	3c0eb318-d2ba-45aa-9077-b83746cc56da
3357	Deichkind	5de80871-f721-4c7c-b0c5-4ad0d350c232
3358	Barbara Mason	91cfbe94-7fc3-4bcc-9d95-767d87ac2ae5
3365	Gene Chandler	89ac1a98-98f0-473c-96ef-e6f7cb0944ae
3370	Ленинград	2bf704b3-4c05-441f-ad54-52722c1bdba9
3372	Bloodstone	c8e2ab6f-6a6f-4bbf-99b5-f0e31e957711
3375	Asher Roth	c7d35b71-961e-4713-b65d-35a98591204a
3376	Hoodie Allen	b28ac005-27fe-4bb9-86a2-dbf55ef21469
3377	Yelawolf	13513a8a-e9a8-4367-b9e4-410fef5bed3a
3378	XV	79d45a2b-4bc3-4fc8-badc-354efc3d8c3b
3380	Bassnectar	5d7c4cfc-29e7-4c83-8893-ae02679fc9f4
3381	Alborosie	dad904da-8bd7-46b2-b202-f9a9ecd6bbab
3387	Mac Miller	a0e8a1b1-5f8f-475a-a253-17415c17d0ff
3389	Mr. Bungle	277e21a9-2d64-452d-96c4-2d23a7af5891
3390	The Throne	d1a1547d-6406-4f06-a520-b9af80c168a0
3396	Dub Incorporation	c3aad6b3-4462-4dcd-a7d9-b2f81c6211b3
3408	The Crests	64d6ed01-67bc-492c-89e2-b29f0d2fcb1c
3411	Mercedes Sosa	324b9329-7be6-491f-9ee1-65bfa10c7577
3413	Pusha T	14ecd19f-7121-4192-8549-e5056241a42f
3414	Pac Div	d85161aa-0a2c-46bb-952f-a386979d808c
3415	Kid Cudi	e0e1db18-f7ba-4dee-95ff-7ae8cf545460
3416	J. Cole	875203e1-8e58-4b86-8dcb-7190faf411c5
3417	Molotov	7daae91a-caf1-495f-a21a-912ece46501c
3418	Calle 13	5be7d200-5499-4bba-b29b-1ac554199d23
3419	Gucci Mane	36494952-f434-45d8-a958-8b4acdbcf8a8
3420	Mala Rodríguez	7d6d748f-13fc-4f9c-adc8-087d34c4bdef
3424	Yellowcard	3630fff3-52fc-4e97-ab01-d68fd88e4135
3427	Orishas	cbf11f81-f98d-458d-89e1-194b40ba5b60
3432	Frankie Lymon and The Teenagers	8e4bd349-122c-4490-b33e-d556d9824124
3433	Chiddy Bang	d452681b-41e0-46a0-bb17-e77d23dfc220
3434	Crowded House	9854d99f-d954-4c0f-9ae5-58a0cdd885f5
3436	The Chantels	6a977a8f-13a2-46d9-bad0-d86ddcb6e595
3437	The Five Satins	178dbef0-eb15-407a-beb8-1c70b1fd1b97
3445	Grateful Dead	6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6
3447	Mavado	82705f22-a8ec-499c-8f41-8ee6b47a9459
3448	Beenie Man	0d85b9f2-802d-48bb-aa85-6a9668869053
3449	Vybz Kartel	7cc385f3-333c-48de-b341-3d728de74973
3452	Bounty Killer	42c7542e-71d1-488a-ba2f-9a368c9147f2
3457	Sizzla	c8327cc0-54f3-424f-a68d-000ee7289a41
3458	Tanya Stephens	2eef73b4-a222-4669-9f2c-7284b076e9c7
3460	Free the Robots	9b733899-8bf7-419c-a26e-2b61ca8499bf
3466	Emicida	7b874216-914f-4f77-b5c4-70f6ff8052ad
3468	The Cool Kids	fca8cdfa-120d-49ec-b1da-0ff8aa90c3ab
3469	Bun B	c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740
3472	Collie Buddz	1eae8bc4-3907-41fd-b313-886632c56ce9
3474	Joe Budden	02e81a75-461f-4b9d-b635-9cc916cef9c0
3478	Lloyd Banks	8a6ccf62-b8fa-46d7-87df-f2dd14e6280d
3480	Nicolas Repac	18c8bdd1-4707-417b-930f-12e0b3a79f0b
3481	Opiuo	d768c6d7-cbb6-4089-a0ce-76186d314dd7
3482	Analogik	fb0ebbf3-ea95-4391-a365-d0d679c132a9
3491	Guy Mitchell	2b898b19-07bd-493e-b63c-6b59f2305dfa
3494	Midge Ure	24cac374-29bd-499f-a0f8-72165d2f2f43
3495	Clarence "Frogman" Henry	9eaafbd4-0315-4126-8310-fd83141ff08f
3497	Bobby "Blue" Bland	66ebc271-6a26-4fe7-848b-f217da119d92
3503	Johnnie Ray	a74dcc96-ed1b-4b0c-8492-cc5345d629d8
3504	Larry Williams	78926ef1-69ee-4a37-9379-e55e6ca14928
3506	The Del-Vikings	0a010003-f404-4094-96e5-3dd37dfefab1
3509	Demented Are Go!	8a1f012c-acc1-4dda-878f-43ac02f2366f
3513	Ace of Base	d4a1404d-e00c-4bac-b3ba-e3557f6468d6
3514	Seal	f053ae01-dae6-4aae-9883-e8c279fdbef4
3515	Aimee Mann	db3c0a20-bf05-4b30-ac22-f294aea24172
3516	Reverend Horton Heat	cbf71c15-17c2-484f-8406-cfce12fd3e46
3517	Mad Sin	f78c479b-6ec2-4c09-abec-d2b09d5ad467
3520	Tiger Army	a043cfa6-6e87-4975-ac27-5005bdfa7afb
3522	Koffin Kats	04bb4b4f-538c-4e54-bc1e-594825bde32a
3524	Nekromantix	7cdb1751-4cf3-4e47-b13a-41dcf72a2dc6
3527	WC	fdac2ab9-40e1-410d-92e8-fc1e21a332da
3529	Kurupt	9034f787-3e79-44fe-89c1-8a082d556eec
3544	Louis Armstrong	eea8a864-fcda-4602-9569-38ab446decd6
3546	Swing Out Sister	d12b5853-71eb-41d9-8d18-a4259477848a
3548	Rachid Taha	04dd1f61-c21b-4d6a-b110-55b3c1309fa0
3553	Brook Benton	e449337e-4192-415d-88d0-81352c068d2c
3555	Murder by Death	115eda90-a9f4-4437-9e4d-513daa0d5f35
3560	The Ink Spots	75f47650-8a52-494a-8334-c5279bc6db09
3561	Marteria	58cc01f7-673c-4960-b913-4bc68118642a
3562	The Toy Dolls	c1c10a2a-241a-403a-a020-61545f31d374
3563	The Coasters	c174f353-4666-4dfb-af54-5cc70b8afd55
3564	Jann Arden	31930c85-3e0e-488e-8407-46a0d73fa816
3565	Supertramp	d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8
3566	Die Fantastischen Vier	7928481f-848e-4551-b658-472c0aaf0c85
3572	Crazy Frog	3df914b9-e0bc-493c-875a-c412f84ecdad
3573	*NSYNC	603ba565-3967-4be1-931e-9cb945394e86
3575	The Drifters	bd26fb86-61e7-4ac4-a5e0-e15108ab95f4
3577	Paul McCartney & Wings	d922d727-240a-4432-9a88-05a7cf9bc403
3578	Jesus Jones	f9776598-2689-41db-98d3-829f5510021c
3588	Alice Cooper	ee58c59f-8e7f-4430-b8ca-236c4d3745ae
3590	Whitesnake	5dedf5cf-a598-4408-9556-3bf3f149f3ba
3591	Sammy Hagar	e68b06a4-d47f-432e-89d8-db43c48a2726
3592	David Lee Roth	802d37d5-0aaa-492e-b366-99f75e5a196f
3593	Roger Waters	0f50beab-d77d-4f0f-ac26-0b87d3e9b11b
3594	Terence Trent D'Arby	91f603ca-b126-42a2-9c29-820ca687347c
3599	Def Leppard	7249b899-8db8-43e7-9e6e-22f1e736024e
3601	Ian Gillan	ff2a0e30-aec1-44dd-ae06-dc78877f512d
3602	Lita Ford	f20ba447-269a-445a-9347-c1ec8632c455
3603	Slash's Snakepit	40ec273c-85dd-487c-8935-ccbc7d866119
3604	The Fleetwoods	4cda00d8-55d3-42cd-b5e3-5e1934406eaa
3607	Westside Connection	f43dd62f-4fc7-4216-9220-be555f16d131
3611	Anthony B	b7c00c4a-7ddf-4ee1-a659-cc1d6c5e3957
3612	Men Without Hats	bcabb743-60ed-406b-94da-9bf82e032e58
3616	Ice Cube	1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2
3625	Calabrese	da362a63-7a23-4645-a9b8-078a83116612
3629	Horrorpops	e000d76b-afff-4286-a5fd-7ea6405cb80f
3630	The Cramps	96c1edac-1011-4cb8-882c-27248de35071
3636	Blue October	d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6
3643	PANTyRAiD	a2ca2c46-4f29-4c97-ba96-6b87f2024c01
3648	Count Basic	152cfd61-07f8-4559-a64c-a93201a91418
3650	Lamb	d0cd81a5-0d64-404e-9bd3-932c019694b3
3653	Imogen Heap	328d146c-79f1-4eb6-9e40-8ee5710c14e5
3654	Mint Julep	7be492c5-9d16-4e66-8148-055df5cdbaed
3655	Koreless	ec0bfe7d-fc42-43c7-a2ea-dbf33a869ba3
3656	Terranova	00950dec-8f3a-4a17-9717-e7872a954d8b
3657	Fila Brazillia	21267448-e8aa-40f5-90cb-f9ef26ccc009
3658	Sascha Funke	c32c4e72-ee6f-4a12-b8ec-2d8506387ae2
3659	Emilíana Torrini	b2a9731b-9e13-4ff9-af21-5e694a5663e8
3660	Yonderboi	c40e1d66-a7be-41bd-9fdb-64912996ae69
3661	Rob Zombie	c995a379-60b9-404b-bd97-a7e2de0751d3
3663	MC Solaar	bbbd2644-b4cb-4bb5-a442-315310f68a0b
3664	Minilogue	56a70482-5528-4bef-8da2-a33cf098ce9b
3665	Bang Gang	66904609-750e-4c35-8943-c724efa761a6
3666	Coldcut	cedd2cc6-c77f-4104-b333-0547b29e0b71
3667	Felix Da Housecat	b004d3c7-5402-4034-be67-13eeccc7b1af
3668	Junip	fb2df245-81b0-4a2b-9d01-e0955ba68be7
3669	Nitin Sawhney	bc3d74c5-9328-4a1b-8014-3ecdb3dababe
3670	Portugal. The Man	3599a39e-4e10-4cb5-90d4-c8a015ebc73b
3671	Dar Williams	f9908eb1-30ac-4fc9-929c-81fe2dcf2266
3672	A.A. Bondy	ec531e36-150b-439b-9dcd-a6a01c36f44f
3673	Juli	9a593aff-62c9-40bd-9631-1697798adb63
3680	Ali Farka Touré	9be2a5ac-8201-489b-b5f6-91f958bf9060
3683	Rupert Holmes	3e7ef7ed-18c1-436d-b946-7e7e63ace408
3684	Banks	faa28a33-5470-4b90-90c3-e71955d93a44
3685	Syntax	fb2d7594-3114-4b83-bf2b-e4a3e7dffbd5
3687	Emily Haines & The Soft Skeleton	435c1b0e-e85d-49bb-bb68-f3fe4f7efaa8
3688	Tosca	7441591e-750c-484e-ae17-68427fdce7b7
3689	Craig Armstrong	8f7bf43e-2a13-431a-a274-19e28965fe07
3690	Ólafur Arnalds	6655955b-1c1e-4bcb-84e4-81bcd9efab30
3692	Heather Nova	d048022b-8e7a-48b4-be28-638922556639
